ATTBE,ATTEN,AUKEY,CBDFK,ETTBE,ETTEN,INDNR,LUPDN,LUPDT,LUPDV,LZUAU,MENGE,STTBE,STTEN,UAKEY,UAPIR,UASAA,UASAU,XUA,ZINFO,DFKEY,ORTFR,ORTTO,UAART,UAREE,FGKEY,UAABF,REKEY,SPREK,ATT30,ATT50,ATT55,ATT60,ATT70,ATT75,ATTER,UAAGE,EINHE,ATT20,QKB,SAA20,SAAOF,SKA,STT20,URK,RELFK,UAINF,ETT30,UAKSL,SPKEY,MENG2,CINFO,ATT40,STLIK,OKEYN,ABI,EBI,SBI,TOURK,EINH2,EINH3,EINH4,MENG3,MENG4,XCABA
1.2.2024 1:45 PM,,768016257,,1.2.2024 1:58 PM,1.2.2024 2:32 PM,3,21,1.2.2024 1:51 PM,SII;1704199906406,,1,1.2.2024 1:58 PM,1.2.2024 2:32 PM,800030382,,75,,1.2.2024 1:51 PM,,,,,Q2,LH ,,,120058,,1.2.2024 1:45 PM,,,,,1.2.2024 1:51 PM,,,,1.2.2024 1:30 PM,,,,,1.2.2024 1:58 PM,120058,,,,m,266706316,,,1.2.2024 1:45 PM,,,,2040,2040,,,,,,,
,,768016258,,1.2.2024 2:23 PM,1.2.2024 2:53 PM,1,11,1.2.2024 12:44 PM,lvapps7;1704195893668,,1,1.2.2024 2:23 PM,1.2.2024 2:53 PM,800030383,,5,,1.2.2024 12:44 PM,,,,,Q5,LH ,,,120055,,,,,,,,,,,,,,,,1.2.2024 2:23 PM,120055,,,,m,,,,,,,,1800,1800,,,,,,,
1.2.2024 12:57 PM,,768016205,,1.2.2024 1:01 PM,1.2.2024 1:30 PM,1,34,1.2.2024 1:35 PM,lvapps7;1704198903287,,1,1.2.2024 1:01 PM,1.2.2024 1:30 PM,800030206,,75,,1.2.2024 1:35 PM,,,,,Q4,LH ,,,120056,,1.2.2024 12:56 PM,,,,1.2.2024 1:35 PM,1.2.2024 1:35 PM,,,,1.2.2024 12:56 PM,AKK,,,HDS,1.2.2024 1:01 PM,120056,,,,m,266718026,,,1.2.2024 12:57 PM,,,,1740,1740,,,,,,,
1.2.2024 12:57 PM,,768016205,,1.2.2024 1:01 PM,1.2.2024 1:30 PM,2,34,1.2.2024 1:35 PM,lvapps7;1704198903287,,1,1.2.2024 1:01 PM,1.2.2024 1:30 PM,800030207,,75,,1.2.2024 1:35 PM,,,,,Q3,LH ,,,120057,,1.2.2024 12:56 PM,,,,1.2.2024 1:35 PM,1.2.2024 1:35 PM,,,,1.2.2024 12:56 PM,,,,,1.2.2024 1:01 PM,120057,,,,m,266682834,,,1.2.2024 12:57 PM,,,,1740,1740,,,,,,,
1.2.2024 1:32 PM,,768016206,,1.2.2024 1:26 PM,1.2.2024 2:12 PM,1,19,1.2.2024 1:32 PM,TANRIVEA;1704198774537,,1,1.2.2024 1:26 PM,1.2.2024 2:12 PM,800030208,,40,,1.2.2024 1:32 PM,,,,,Q3,MS ,,,120057,,1.2.2024 1:31 PM,,,,,,,,,1.2.2024 1:16 PM,HDL,,,,1.2.2024 1:26 PM,120057,,,,m,266697013,,,1.2.2024 1:32 PM,,,,2760,2760,,,,,,,
1.2.2024 1:32 PM,,768016206,,1.2.2024 1:26 PM,1.2.2024 2:12 PM,2,19,1.2.2024 1:32 PM,TANRIVEA;1704198774537,,1,1.2.2024 1:26 PM,1.2.2024 2:12 PM,800030209,,40,,1.2.2024 1:32 PM,,,,,Q2,MS ,,,120058,,1.2.2024 1:31 PM,,,,,,,,,1.2.2024 1:16 PM,,,,,1.2.2024 1:26 PM,120058,,,,m,266704615,,,1.2.2024 1:32 PM,,,,2760,2760,,,,,,,
1.2.2024 1:32 PM,,768016206,,1.2.2024 1:26 PM,1.2.2024 2:12 PM,3,19,1.2.2024 1:32 PM,TANRIVEA;1704198774537,,1,1.2.2024 1:26 PM,1.2.2024 2:12 PM,800030210,,40,,1.2.2024 1:32 PM,,,,,Q1,MS ,,,120059,,1.2.2024 1:31 PM,,,,,,,,,1.2.2024 1:16 PM,,,,,1.2.2024 1:26 PM,120059,,,,m,266721007,,,1.2.2024 1:32 PM,,,,2760,2760,,,,,,,
1.2.2024 1:32 PM,,768016206,,1.2.2024 1:26 PM,1.2.2024 2:09 PM,4,19,1.2.2024 1:32 PM,TANRIVEA;1704198774537,,1,1.2.2024 1:26 PM,1.2.2024 2:09 PM,800030211,,40,,1.2.2024 1:32 PM,,,,,Q3,MS ,,,120057,,1.2.2024 1:32 PM,,,,,,,,,1.2.2024 1:16 PM,,,,,1.2.2024 1:26 PM,120057,,,,m,266704111,,GPI,1.2.2024 1:32 PM,,,,2580,2580,,,,,,,
1.2.2024 1:14 PM,1.2.2024 2:01 PM,768016207,,1.2.2024 1:17 PM,1.2.2024 1:44 PM,1,51,1.2.2024 2:01 PM,SII;1704200472661,,1,1.2.2024 1:17 PM,1.2.2024 1:44 PM,800030212,,80,,1.2.2024 2:01 PM,,,,,Q4,LH ,,,120056,,1.2.2024 1:13 PM,,,,,1.2.2024 2:01 PM,,,,1.2.2024 1:11 PM,HDL,,,,1.2.2024 1:17 PM,120056,,,,m,266709445,,,1.2.2024 1:14 PM,,,,1620,1620,,,,,,,
1.2.2024 1:14 PM,1.2.2024 2:01 PM,768016207,,1.2.2024 1:17 PM,1.2.2024 1:44 PM,2,53,1.2.2024 2:01 PM,SII;1704200472661,,1,1.2.2024 1:17 PM,1.2.2024 1:44 PM,800030213,,80,,1.2.2024 2:01 PM,,,,,Q2,LH ,,,120058,,1.2.2024 1:14 PM,,,,,1.2.2024 2:01 PM,,,,1.2.2024 1:11 PM,,,,,1.2.2024 1:17 PM,120058,,,,m,266704951,,,1.2.2024 1:14 PM,,,,1620,1620,,,,,,,
,,768016207,,1.2.2024 1:17 PM,1.2.2024 1:40 PM,3,48,1.2.2024 1:13 PM,SII;1704197603779,,1,1.2.2024 1:17 PM,1.2.2024 1:40 PM,800030214,,98,,1.2.2024 1:13 PM,,,,,Q3,LH ,,,120057,,,,,,,,,,,1.2.2024 1:11 PM,,,,,1.2.2024 1:17 PM,120057,,,,m,,,GPI,,,,,1380,1380,,,,,,,
,,768016207,,1.2.2024 1:17 PM,1.2.2024 1:43 PM,4,49,1.2.2024 2:01 PM,SII;1704200472661,,1,1.2.2024 1:17 PM,1.2.2024 1:43 PM,800030215,,97,,1.2.2024 2:01 PM,,,,,Q3,LH ,,,120057,,,,,,,1.2.2024 2:01 PM,,,,1.2.2024 1:11 PM,,,,,1.2.2024 1:17 PM,120057,,,,m,,,GPI,,,,,1560,1560,,,,,,,
1.2.2024 1:11 PM,,768016208,,1.2.2024 1:15 PM,1.2.2024 1:40 PM,1,16,1.2.2024 1:33 PM,lvapps7;1704198811407,,1,1.2.2024 1:15 PM,1.2.2024 1:40 PM,800030216,,75,,1.2.2024 1:33 PM,,,,,Q4,OU ,,,120056,,1.2.2024 1:10 PM,,,,1.2.2024 1:33 PM,1.2.2024 1:33 PM,,,,1.2.2024 1:09 PM,HDL,,,,1.2.2024 1:15 PM,120056,,,,m,266700289,,,1.2.2024 1:11 PM,,,,1500,1500,,,,,,,
